Time,Temperature,Humidity
1385079,20.76,45.005
1386744,21.13,42.251
1388409,20.78,41.117
1390076,21.11,43.385
1391744,20.76,44.965
1393413,21.13,42.291
1395082,20.78,41.117
1396753,21.1,43.385
1398425,20.76,44.965
1400098,21.13,42.251
1401771,20.77,41.117
1403447,21.11,43.385
1405124,21.13,42.251
1406801,20.78,41.157
1408478,20.76,44.965
1410157,21.1,43.385
1411837,20.76,44.965
1413517,20.78,41.117
1415198,21.14,42.251
1416881,21.11,43.385
1418565,20.78,41.117
1420250,20.76,44.965
1421935,21.13,42.251
1423622,21.1,43.385
1425310,21.12,42.251
1426999,20.76,44.965
1428688,20.78,41.117
1430379,21.11,43.385
1432071,20.77,41.117
1433764,21.13,42.251
1435457,20.76,44.965
1437152,21.11,43.385
1438849,20.76,41.117
1440546,21.12,42.251
1442243,20.76,44.965
1443942,21.1,43.385
1445643,20.77,44.965
1447344,20.77,41.117
1449046,21.12,42.251
1450749,21.12,43.385
1452454,21.13,42.251
1454159,20.77,44.965
1455864,20.77,41.117
1457572,21.1,43.385
1459281,21.13,42.251
1460990,20.77,41.077
1462699,20.77,44.965
1464410,21.1,43.385
1466122,20.76,44.965
1467835,20.76,41.117
1469548,21.12,42.251
1471263,21.11,43.385
1472979,20.76,44.965
1474696,20.78,41.117
1476413,21.13,42.291
1478132,21.11,43.385
1479853,21.13,42.251
1481574,20.76,44.965
1483295,20.77,41.157
1485018,21.1,43.385
1486743,21.12,42.251
1488468,20.76,44.924
1490193,20.77,41.117
1491920,21.11,43.385
1493648,20.76,41.117
1495376,21.12,42.251
1497105,20.76,44.965
1498837,21.11,43.385
1500569,21.13,42.251
1502302,20.76,44.924
1504035,20.77,41.117
1505770,21.11,43.385
1507506,21.12,42.251
1509243,20.76,44.924
1510980,20.76,41.117
1512719,21.1,43.385
1514460,20.77,41.117
1516201,20.76,44.924
1517942,21.12,42.291
1519686,21.1,43.385
1521431,20.76,41.117
1523176,20.76,44.924
1524921,21.12,42.251
1526668,21.11,43.385
1528417,21.12,42.251
1530166,20.76,41.117
1531915,20.77,44.924
1533666,21.1,43.385
1535418,20.76,44.924
1537171,21.13,42.251
1538924,20.76,41.117
1540679,21.1,43.385
1542435,21.13,42.251
1544192,20.77,44.924
1545949,20.77,41.117
1547708,21.11,43.385
1549469,21.12,42.251
1551230,20.76,44.924
1552991,20.77,41.117
1554754,21.12,43.385
1556518,21.12,42.251
1558283,20.76,41.117
1560048,20.76,44.924
1561815,21.1,43.385
1563584,21.12,42.251
1565353,20.76,41.117
1567122,20.78,44.924
1568893,21.12,43.385
1570665,21.12,42.251
1572438,20.77,44.924
1574211,20.76,41.117
1575987,21.1,43.385
1577764,21.13,42.251
1579541,20.76,41.117
1581318,20.77,44.965
1583097,21.11,43.385
1584877,20.76,44.965
1586658,21.12,42.251
1588439,20.76,41.117
1590223,21.11,43.385
1592007,21.12,42.251
1593792,20.76,41.117
1595577,20.76,44.924
1597364,21.11,43.385
1599152,20.76,44.965
1600941,21.12,42.251
1602730,20.77,41.117
1604521,21.1,43.385
1606313,21.13,42.251
1608105,20.76,44.965
1609898,20.76,41.117
1611693,21.11,43.385
1613489,20.76,41.117
1615286,21.12,42.251
1617084,20.76,44.965
1618884,21.1,43.385
1620684,21.12,42.251
1622485,20.76,44.924
1624286,20.77,41.117
1626089,21.11,43.385
1627894,20.78,41.117
1629699,21.13,42.251
1631504,20.76,44.924
1633311,21.11,43.385
1635119,20.76,44.965
1636928,20.77,41.117
1638737,21.12,42.251
1640548,21.12,43.385
1642360,21.13,42.251
1644173,20.78,41.117
1645987,20.76,44.965
1647802,21.1,43.385
1649618,21.12,42.251
1651435,20.76,44.965
1653252,20.77,41.077
1655071,21.1,43.385
1656892,21.12,42.251
1658713,20.75,44.965
1660534,20.77,41.117
1662357,21.1,43.385
1664181,20.76,44.965
1666006,20.76,41.117
1667831,21.12,42.211
1669659,21.11,43.385
1671487,21.13,42.211
1673316,20.75,44.924
1675148,21.1,43.385
1676980,21.13,42.251
1678812,20.76,44.924
1680645,20.77,41.117
1682478,20.77,41.117
1684313,21.11,43.385
1686149,20.78,41.117
1687986,20.76,44.924
1689823,21.13,42.251
1691662,21.11,43.385
1693503,20.77,41.117
1695344,20.76,44.924
1697185,21.13,42.251
1699028,21.11,43.385
1700873,20.75,44.924
1702718,21.12,42.251
1704563,20.76,41.117
1706410,21.12,43.385
1708258,21.12,42.251
1710107,20.76,44.924
1711956,20.78,41.117
1713807,21.11,43.385
1715660,21.13,42.251
1717513,20.77,41.117
1719366,20.76,44.924
1721221,21.12,43.385
1723077,21.13,42.211
1724934,20.77,41.117
1726791,20.76,44.924
1728650,21.11,43.385
1730510,21.12,42.211
1732371,20.77,44.924
1734232,20.77,41.117
1736096,21.12,43.385
1737961,20.76,44.924
1739826,21.13,42.211
1741691,20.76,41.117
1743558,21.11,43.385
1745427,20.76,44.924
1747296,20.77,41.117
1749165,21.13,42.211
1751036,21.12,43.385
1752908,20.78,41.117
1754780,20.76,44.924
1756653,21.12,42.251
1758528,21.11,43.385
1760404,20.78,41.117
1762281,20.76,44.924
1764158,21.12,42.251
1766037,21.11,43.385
1767917,20.77,44.924
1769797,20.77,41.117
1771678,21.13,42.251
1773561,21.11,43.385
1775445,20.77,41.117
1777329,21.13,42.251
1779214,20.76,44.924
1781101,21.1,43.385
1782989,21.13,42.251
1784878,20.75,44.924
1786767,20.76,41.077
1788658,21.1,43.385
1790550,20.76,44.924
1792443,21.13,42.251
1794336,20.76,41.077
1796232,21.1,43.385
1798128,20.75,44.924
1800024,20.78,41.117
1801921,21.12,42.251
1803820,21.1,43.385
1805721,20.75,44.924
1807622,21.13,42.251
1809523,20.76,41.117
1811426,21.11,43.385
1813330,21.12,42.251
1815235,20.75,44.924
1817140,20.76,41.117
1819047,21.12,43.385
1820955,21.13,42.211
1822864,20.77,41.117
1824773,20.76,44.924
1826684,21.12,43.385
1828596,21.14,42.17
1830509,20.75,44.924
1832422,20.76,41.117
1834337,21.11,43.344
1836254,20.78,41.117
1838171,20.75,44.924
1840088,21.14,42.211
1842007,21.11,43.344
1843927,20.76,44.924
1845848,20.77,41.117
1847769,21.14,42.211
1849692,21.12,43.344
1851617,21.14,42.211
1853542,20.76,44.924
1855467,20.77,41.077
1857394,21.12,43.344
1859323,20.76,44.924
1861252,20.77,41.117
1863181,21.14,42.251
1865112,21.12,43.344
1867044,21.14,42.251
1868977,20.78,41.117
1870910,20.76,44.924
1872845,21.12,43.344
1874781,20.76,44.924
1876717,21.15,42.251
1878654,20.78,41.117
1880593,21.12,43.344
1882534,20.76,44.924
1884475,20.78,41.117
1886417,21.15,42.251
1888361,21.12,43.385
1890305,20.78,41.117
1892249,21.16,42.251
1894194,20.76,44.924
1896141,21.13,43.385
1898090,20.78,41.117
1900039,20.76,44.924
1901988,21.15,42.251
1903939,21.12,43.344
1905891,20.78,41.117
1907844,20.76,45.005
1909797,21.16,42.251
1911752,21.12,43.344
1913708,20.76,45.086
1915664,20.78,41.117
1917621,21.16,42.251
1919580,21.12,43.344
1921540,20.77,45.086
1923501,21.16,42.251
1925462,20.78,41.117
1927425,21.13,43.304
1929390,20.77,45.127
1931355,21.16,42.291
1933320,20.78,41.117
1935287,21.12,43.304
1937255,20.78,45.127
1939224,20.77,41.157
1941193,21.17,42.291
1943164,21.12,43.344
1945137,21.17,42.251
1947110,20.77,41.198
1949083,20.78,45.086
1951059,21.12,43.344
1953035,20.78,41.157
1955011,20.77,45.086
1956988,21.18,42.251
1958967,21.12,43.385
1960948,20.77,41.117
1962929,21.17,42.251
1964910,20.78,45.086
1966893,21.12,43.344
1968877,21.18,42.211
1970862,20.78,45.086
1972847,20.78,41.117
1974834,21.13,43.344
1976823,20.78,41.117
1978812,20.78,45.086
1980801,21.18,42.17
1982792,21.13,43.344
1984785,21.19,42.17
1986778,20.78,41.117
1988772,20.78,45.086
1990767,21.12,43.385
1992763,20.78,45.086
1994760,21.19,42.17
1996757,20.79,41.117
1998757,21.12,43.385
2000757,20.78,45.045
2002757,20.78,41.117
2004758,21.19,42.17
2006761,21.13,43.385
2008765,20.78,41.117
2010770,21.19,42.17
2012775,20.78,45.086
2014782,21.13,43.385
2016791,20.78,41.077
2018800,21.19,42.211
2020809,20.78,45.086
2022820,21.12,43.385
2024833,21.19,42.251
2026846,20.77,45.086
2028859,20.78,41.117
2030874,21.13,43.385
2032890,20.78,41.077
2034906,21.19,42.251
2036922,20.78,45.086
2038941,21.12,43.385
2040962,20.78,41.117
2042983,21.2,42.251
2045004,20.78,45.086
2047027,21.13,43.385
2049051,20.78,45.086
2051076,20.79,41.157
2053101,21.2,42.251
2055128,21.13,43.385
2057156,20.79,41.117
2059185,20.78,45.127
2061214,21.21,42.251
2063245,21.13,43.385
2065278,21.22,42.251
2067311,20.78,41.157
2069344,20.79,45.086
2071379,21.13,43.385
2073416,20.78,45.086
2075453,20.79,41.117
2077490,21.21,42.251
2079529,21.13,43.385
2081570,20.78,41.117
2083611,21.21,42.251
2085652,20.78,45.127
2087695,21.13,43.385
2089739,21.22,42.251
2091784,20.78,41.117
2093829,20.78,45.167
2095876,21.13,43.385
2097924,20.78,41.117
2099973,21.22,42.251
2102022,20.78,45.167
2104073,21.13,43.385
2106126,20.79,45.248
2108179,20.78,41.198
2110232,21.22,42.251
2112287,21.14,43.385
2114344,20.79,41.117
2116402,20.8,45.127
2118460,21.23,42.251
2120519,21.13,43.426
2122579,21.22,42.251
2124640,20.79,41.117
2126701,20.8,45.167
2128764,21.13,43.385
2130828,21.23,43.223
2132892,20.8,45.127
2134957,20.79,41.117
2137024,21.12,43.385
2139093,21.24,42.899
2141162,20.79,45.086
2143231,20.79,41.117
2145302,21.13,43.426
2147374,21.23,42.899
2149446,20.79,41.077
2151519,20.79,45.086
2153595,21.13,43.426
2155672,20.79,41.077
2157749,20.79,45.086
2159826,21.24,42.899
2161905,21.12,43.385
2163985,21.24,42.656
2166066,20.79,45.086
2168147,20.8,41.077
2170230,21.13,43.426
2172314,20.79,45.086
2174399,20.79,41.036
2176484,21.24,42.575
2178571,21.13,43.385
2180660,21.26,42.656
2182749,20.78,45.127
2184838,20.8,41.117
2186929,21.14,43.466
2189022,20.79,41.036
2191115,21.24,42.615
2193208,20.78,45.167
2195303,21.14,43.385
2197399,20.78,41.077
2199496,21.24,42.494
2201593,20.79,45.329
2203692,21.14,43.385
2205793,20.79,41.036
2207894,21.25,42.373
2209997,21.14,43.385
2212102,20.78,45.329
2214207,20.79,41.036
2216312,21.24,42.332
2218418,20.78,45.248
2220525,21.13,43.385
2222634,21.25,42.332
2224743,20.79,41.077
2226852,20.79,45.208
2228963,21.14,43.426
2231076,20.77,45.248
2233189,21.25,42.332
2235302,20.79,41.036
2237417,21.14,43.466
2239533,21.25,42.413
2241650,20.79,45.248
2243767,20.79,41.077
2245886,21.13,43.466
2248006,21.24,42.413
2250126,20.79,45.208
2252247,20.8,41.036
2254370,21.14,43.426
2256494,21.24,42.494
2258618,20.79,45.288
2260743,20.8,41.117
2262870,21.13,43.466
2264998,20.79,41.077
2267127,21.24,42.453
2269256,20.8,45.248
2271387,21.13,43.466
2273520,21.25,42.413
2275653,20.8,41.117
2277787,20.8,45.248
2279922,21.13,43.466
2282059,21.25,42.413
2284196,20.8,45.37
2286333,20.8,41.198
2288472,21.13,43.466
2290612,20.8,41.157
2292753,20.8,45.37
2294894,21.25,42.453
2297038,21.14,43.507
2299182,20.81,45.248
2301327,21.26,42.453
2303472,20.81,41.117
2305620,21.14,43.507
2307769,20.79,41.036
2309918,20.8,45.167
2312067,21.26,42.413
2314218,21.14,43.507
2316370,20.82,45.248
2318522,21.26,42.413
2320675,20.8,41.036
2322830,21.13,43.507
2324987,21.26,42.413
2327144,20.8,41.036
2329301,20.81,45.248
2331460,21.14,43.507
2333620,20.81,45.288
2335781,21.25,42.373
2337944,21.14,43.507
2340108,20.8,41.036
2342272,21.26,42.332
2344436,20.81,41.077
2346601,20.8,45.288
2348769,21.13,43.547
2350937,21.26,42.291
2353106,20.8,41.077
2355275,20.82,45.37
2357446,21.14,43.547
2359619,21.26,42.251
2361792,20.8,41.036
2363965,20.8,45.37
2366140,21.14,43.547
2368317,21.26,42.251
2370494,20.8,45.41
2372671,20.79,41.036
2374850,21.14,43.547
2377030,20.8,41.036
2379210,21.26,42.291
2381391,20.8,45.329
2383574,21.14,43.587
2385758,20.8,41.117
2387943,20.81,45.37
2390128,21.26,42.332
2392316,21.14,43.547
2394505,20.8,41.077
2396694,20.82,45.37
2398883,21.26,42.332
2401074,21.14,43.587
2403266,20.8,41.077
2405459,20.82,45.41
2407652,21.27,42.332
2409847,21.14,43.587
2412043,20.83,45.45
2414240,21.27,42.332
2416437,20.8,41.077
2418636,21.14,43.547
2420836,20.8,41.077
2423037,20.84,45.572
2425238,21.27,42.291
2427441,21.15,43.547
2429646,21.27,42.291
2431851,20.8,41.036
2434058,20.83,45.491
2436265,21.14,43.547
2438473,21.27,42.251
2440682,20.84,45.329
2442891,20.79,41.077
2445102,21.14,43.547
2447314,21.27,42.211
2449527,20.84,45.41
2451740,20.8,41.198
2453956,21.15,43.587
2456173,20.8,41.198
2458390,20.84,45.491
2460607,21.27,42.17
2462826,21.15,43.547
2465046,21.28,42.17
2467267,20.85,45.37
2469488,20.8,41.239
2471711,21.15,43.587
2473935,20.84,45.37
2476160,20.82,41.239
2478385,21.27,42.17
2480612,21.14,43.628
2482840,20.81,41.157
2485069,21.28,42.17
2487298,20.85,45.288
2489529,21.14,43.587
2491762,20.85,45.41
2493995,20.8,41.117
2496228,21.27,42.089
2498463,21.14,43.587
2500699,20.85,45.248
2502935,20.79,41.117
2505172,21.28,42.17
2507411,21.15,43.628
2509652,20.86,45.248
2511893,21.28,42.251
2514134,20.8,41.117
2516377,21.14,43.669
2518622,21.28,42.211
2520867,20.86,45.248
2523112,20.78,41.117
2525360,21.14,43.628
2527608,21.28,42.332
2529857,20.8,41.117
2532106,20.85,45.208
2534357,21.15,43.709
2536609,20.86,45.167
2538861,20.79,41.117
2541113,21.28,42.373
2543368,21.14,43.669
2545624,20.79,41.117
2547881,20.84,45.167
2550138,21.28,42.332
2552397,21.14,43.669
2554657,20.85,45.248
2556918,20.79,41.077
2559179,21.28,42.291
2561442,21.15,43.669
2563706,21.28,42.373
2565971,20.78,41.117
2568236,20.85,45.248
2570503,21.16,43.709
2572772,21.28,42.373
2575041,20.86,45.248
2577310,20.79,41.117
2579582,21.15,43.669
2581854,20.85,45.248
2584127,21.27,42.413
2586400,20.8,41.117
2588676,21.14,43.628
2590953,21.28,42.413
2593230,20.85,45.329
2595507,20.79,41.077
2597787,21.15,43.628
2600067,20.84,45.37
2602347,20.78,41.117
2604628,21.28,42.413
2606911,21.14,43.628
2609195,20.86,45.329
2611480,20.79,41.117
2613765,21.29,42.494
2616052,21.14,43.628
2618340,21.28,42.615
2620628,20.79,41.117
2622916,20.84,45.288
2625207,21.15,43.628
2627499,20.85,45.248
2629792,21.28,42.535
2632085,20.79,41.117
2634380,21.14,43.628
2636677,21.29,42.373
2638974,20.79,41.157
2641272,20.84,45.288
2643571,21.15,43.628
2645871,21.28,42.251
2648172,20.86,45.329
2650473,20.8,41.157
2652776,21.15,43.628
2655081,20.8,41.198
2657386,21.28,42.373
2659691,20.85,45.37
2661998,21.15,43.628
2664306,20.85,45.37
2666614,21.28,42.575
2668922,20.79,41.198
2671233,21.16,43.628
2673545,20.86,45.329
2675858,21.28,42.535
2678173,21.15,43.628
2680489,21.29,42.656
2682806,20.85,45.329
2685123,20.8,41.239
2687440,20.8,41.198
2689759,21.14,43.669
2692079,21.29,42.818
2694400,20.85,45.288
2696721,20.79,41.157
2699045,21.14,43.709
2701369,20.79,41.117
2703693,21.3,42.818
2706018,20.85,45.248
2708345,21.15,43.709
2710673,20.79,41.117
2713002,21.3,42.737
2715331,20.84,45.248
2717663,21.14,43.709
2719996,20.84,45.248
2722329,20.8,41.117
2724663,21.3,42.656
2726998,21.15,43.709
2729334,20.78,41.117
2731670,20.84,45.288
2734007,21.3,42.575
2736346,21.16,43.709
2738686,20.84,45.288
2741027,20.78,41.117
2743368,21.29,42.494
2745711,21.14,43.709
2748055,21.31,42.494
2750400,20.79,41.117
2752745,20.84,45.288
2755093,21.14,43.669
2757442,21.31,42.494
2759791,20.84,45.288
2762140,20.79,41.157
2764491,21.14,43.669
2766843,21.29,42.453
2769196,20.84,45.248
2771549,20.78,41.117
2773904,21.14,43.709
2776260,20.83,45.288
2778617,21.3,42.413
2780974,20.79,41.117
2783333,21.15,43.709
2785693,21.3,42.373
2788054,20.79,41.117
2790415,20.85,45.329
2792778,21.14,43.709
2795142,20.83,45.329
2797507,20.79,41.117
2799872,21.3,42.291
2802239,21.14,43.709
2804607,20.83,45.329
2806975,21.3,42.251
2809344,20.78,41.157
2811715,21.14,43.709
2814087,20.82,45.288
2816460,21.3,42.251
2818834,20.8,41.117
2821209,21.15,43.709
2823585,20.82,45.288
2825962,21.3,42.251
2828339,20.79,41.117
2830718,21.15,43.709
2833099,21.3,42.251
2835480,20.79,41.157
2837861,20.84,45.329
2840244,21.16,43.709
2842628,20.83,45.329
2845013,21.3,42.251
2847398,20.8,41.157
2849785,21.15,43.709
2852173,20.84,45.41
2854561,21.31,42.251
2856950,20.79,41.117
2859341,21.15,43.709
2861733,20.83,45.41
2864126,20.8,41.198
2866519,21.3,42.251
2868914,21.14,43.709
2871310,20.8,41.198
2873707,20.83,45.41
2876104,21.31,42.332
2878504,21.14,43.709
2880904,21.3,42.332
2883305,20.83,45.41
2885706,20.8,41.198
2888109,21.14,43.709
2890513,20.8,41.239
2892918,21.3,42.332
2895324,20.83,45.491
2897731,21.14,43.709
2900139,20.83,45.41
2902548,20.81,41.198
2904958,21.3,42.291
2907369,21.15,43.669
2909782,20.82,45.491
2912195,21.31,42.291
2914608,20.81,41.198
2917023,21.15,43.709
2919440,20.8,41.198
2921857,21.31,42.291
2924275,20.84,45.491
2926694,21.16,43.709
2929114,20.83,45.491
2931535,20.81,41.239
2933956,21.31,42.251
2936380,21.14,43.709
2938804,20.83,45.45
2941229,20.8,41.279
2943656,21.15,43.669
2946084,21.3,42.332
2948512,21.3,42.332
2950940,20.8,41.239
2953369,20.84,45.532
2955800,21.15,43.669
2958233,20.8,41.198
2960666,21.3,42.332
2963099,20.84,45.532
2965534,21.15,43.669
2967971,20.84,45.491
2970408,21.3,42.413
2972845,20.8,41.198
2975284,21.14,43.709
2977724,20.84,45.491
2980165,21.31,42.413
2982606,20.8,41.198
2985050,21.15,43.709
2987494,20.84,45.45
2989939,20.8,41.239
2992384,21.31,42.332
2994831,21.15,43.709
2997279,21.31,42.332
2999727,20.8,41.198
3002176,20.84,45.491
